,FIPS,state,county,year,commodity,harvested_area_acre,FIPS_ST,production_bushel&tons,is_chesapeake,harvested_area,conv_factor_production_kg,production_kg,average_yield_raw,average_yield,yield_nitrogen_content,yield_nitrogen,residue_ratio,residue_nitrogen_content,dry_matter,residue_nitrogen,domestic_crop_nitrogen_area,domestic_crop_nitrogen,fertilizer_nitrogen_application_rate,fertilizer_nitrogen_application_area,fertilizer_nitrogen,biological_nitrogen_fixation_rate,biological_nitrogen_fixation_area,biological_nitrogen_fixation,total_new_input_nitrogen,crop_processing_ratio,domestic_crop_processing_nitrogen,nitrogen_waste2,nitrogen_recycling_rate1,nitrogen_recycling1,nitrogen_loss2,export_crop_processing_nitrogen,import_crop_processing_nitrogen,selfloop_crop_processing_nitrogen,processed_crop_nitrogen,diet_composition_broiler_ratio,diet_composition_layer_ratio,diet_composition_pig_ratio,diet_composition_cowbeef_ratio,diet_composition_cowmilk_ratio,nitrogen_content_diet_broiler,nitrogen_content_diet_layer,nitrogen_content_diet_pig,nitrogen_content_diet_cowbeef,nitrogen_content_diet_cowmilk,feed-crop_ratio,feed_nitrogen,recycled_nitrogen_crop_share,nitrogen_recycling1_total,nitrogen_recycling1_from_crop,nitrogen_recycling2_total,nitrogen_recycling2_from_manure,recycled_manure_appl_rate,limit_recycled_manure_appl_rate,nitrogen_recycling2_from_manure_limit,excess_recycled_nitrogen_manure,total_recycled_nitrogen_input,total_nitrogen_input,nitrogen_loss1,category,nitrogen_in_harvest,nue
616,51037,VIRGINIA,CHARLOTTE,2017.0,corn_grain,1792.0,51,182295.0,True,725.197312,25.454545454545453,4640236.363636363,101.72712053571429,6398.5846153224065,1.2,76.78301538386887,0.845,0.8,84.5,43.25443199957947,120.03744738344834,87050.83418181817,1.0,114.03610212053572,82698.67472877,0.0,0.0,0.0,82698.67472877,0.6396588486140725,55682.83636363636,31367.997818181808,0.35,10978.799236363631,20389.19858181818,0.0,0.0,55682.83636363636,55682.83636363636,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.57365652994142,31942.82268565955,0.09786642486856355,77203.80359999998,7555.660244586735,208189.62615652452,20374.77440666184,25.013673936750028,257.6,20374.77440666184,0.0,27930.434651248575,82698.67472877,23578.275198200412,1,55682.83636363636,0.6733219915102809
617,51037,VIRGINIA,CHARLOTTE,2017.0,corn_silage,325.0,51,3282.0,True,131.52295,1000.0,3282000.0,10.098461538461539,24953.819846650335,0.37,92.32913343260623,0.0,0.0,35.0,0.0,92.32913343260623,12143.399999999998,7.0,79.24262769230769,10422.224159844001,0.0,0.0,0.0,10422.224159844001,1.0,12143.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,12143.399999999998,12143.399999999998,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.57365652994142,6966.140705690638,0.03870384986198926,77203.80359999998,2988.0844233089056,208189.62615652452,8057.740033585798,54.54470176581156,312.8,8057.740033585798,0.0,11045.824456894705,10422.224159844001,9324.648616738708,1,12143.399999999998,1.1651447727239979
618,51037,VIRGINIA,CHARLOTTE,2017.0,other_hay,16051.0,51,31813.0,True,6495.614986,1000.0,31813000.0,1.9819948912840322,4897.611707061851,1.65,80.81059316652053,0.0,0.0,87.0,0.0,80.81059316652053,524914.4999999999,50.0,111.09081365647,721603.1539938999,0.0,0.0,0.0,721603.1539938999,1.0,524914.4999999999,0.0,0.0,0.0,0.0,0.0,0.0,524914.4999999999,524914.4999999999,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.57365652994142,301120.63058593543,-0.0,77203.80359999998,-0.0,208189.62615652452,-0.0,-0.0,0.0,0.0,-0.0,0.0,721603.1539938999,196688.65399390005,1,524914.4999999999,0.7274282229709285
619,51037,VIRGINIA,CHARLOTTE,2017.0,soybean,11485.0,51,332567.0,True,4647.81871,27.27272727272727,9070009.09090909,28.95663909447105,1951.4550064946684,4.8,93.66984031174408,0.87,2.0,87.0,33.95531711300723,127.62515742475131,593178.5945454545,0.0,0.0,0.0,5.3,172.04007985198083,593178.5945454545,593178.5945454545,0.7339449541284404,435360.43636363634,157818.15818181814,0.35,55236.35536363635,102581.8028181818,0.0,0.0,435360.43636363634,435360.43636363634,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.57365652994142,249747.35719814603,0.0,77203.80359999998,0.0,208189.62615652452,0.0,0.0,0.0,0.0,0.0,0.0,593178.5945454545,0.0,1,435360.43636363634,0.7339449541284404
620,51037,VIRGINIA,CHARLOTTE,2017.0,wheat_grain,2033.0,51,116282.0,True,822.726638,27.27272727272727,3171327.2727272725,57.19724545007378,3854.654907535974,2.3,88.65706287332739,1.32,0.75,88.0,38.161083584606146,126.81814645793354,104336.66727272727,1.25,80.14764018691588,65939.59855461499,0.0,0.0,0.0,65939.59855461499,0.6990881458966565,72940.52727272727,31396.14,0.35,10988.649,20407.491,0.0,0.0,72940.52727272727,72940.52727272727,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.57365652994142,41842.809767370236,0.8634297252694473,77203.80359999998,66660.05893210435,208189.62615652452,179757.1117162769,194.52319024879944,663.6,179757.1117162769,0.0,246417.17064838126,65939.59855461499,208020.101930269,1,72940.52727272727,1.1061718431954617
621,51041,VIRGINIA,CHESTERFIELD,2017.0,alfalfa_hay,62.0,51,56.0,True,25.090532,1000.0,56000.0,0.9032258064516129,2231.9176014283,2.59,57.806665876992966,0.0,0.0,87.0,0.0,57.806665876992966,1450.4,0.0,0.0,0.0,75.0,75.93870967741935,1450.4,1450.4,1.0,1450.4,0.0,0.0,0.0,0.0,1450.4,22382.781148864862,0.0,22382.781148864862,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.1329003052983411,2974.678448110094,0.0,18963.24287454545,0.0,10665.297605378857,0.0,0.0,0.0,0.0,0.0,0.0,1450.4,0.0,6,1450.4,1.0
622,51041,VIRGINIA,CHESTERFIELD,2017.0,corn_grain,436.0,51,59394.0,True,176.443096,25.454545454545453,1511847.2727272727,136.22477064220183,8568.469421593423,1.2,102.82163305912107,0.845,0.8,84.5,57.92285328997154,160.7444863490926,28362.254836363634,1.0,152.70796788990825,26944.266638364,0.0,0.0,0.0,26944.266638364,0.6396588486140725,18142.16727272727,10220.087563636363,0.35,3577.030647272727,6643.056916363636,18142.16727272727,62.68774673111426,0.0,62.68774673111426,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.1329003052983411,8.331220679030169,0.46417351763323855,18963.24287454545,8802.235150811208,10665.297605378857,4950.5487060940595,24.979832920658097,257.6,4950.5487060940595,0.0,13752.783856905267,26944.266638364,12334.79565890563,6,18142.16727272727,0.6733219915102809
623,51041,VIRGINIA,CHESTERFIELD,2017.0,corn_silage,65.91158969592904,51,931.9671375004403,True,26.67349758768674,1000.0,931967.1375004404,14.139654980253075,34939.817488751956,0.37,129.27732470838225,0.0,0.0,35.0,0.0,129.27732470838225,3448.2784087516293,7.0,110.9538726300459,2959.527853942031,0.0,0.0,0.0,2959.527853942031,1.0,3448.2784087516293,0.0,0.0,0.0,0.0,0.0,16837.549664226517,3448.2784087516293,20285.828072978147,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.1329003052983411,2695.9927441284544,0.15999079864783652,18963.24287454545,3033.9443724514217,10665.297605378857,1706.3494817014218,56.954609607526855,312.8,1706.3494817014218,0.0,4740.293854152844,2959.527853942031,4251.543299343245,4,3448.2784087516293,1.165144772723998
624,51041,VIRGINIA,CHESTERFIELD,2017.0,other_hay,1495.0,51,2933.0,True,605.00557,1000.0,2933000.0,1.9618729096989966,4847.8892516642445,1.65,79.99017265246003,0.0,0.0,87.0,0.0,79.99017265246003,48394.49999999999,50.0,109.96297658862876,66528.2133299,0.0,0.0,0.0,66528.2133299,1.0,48394.49999999999,0.0,0.0,0.0,0.0,48394.49999999999,59408.84318887752,0.0,59408.84318887752,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.1329003052983411,7895.453397223095,-0.0,18963.24287454545,-0.0,10665.297605378857,-0.0,-0.0,0.0,0.0,-0.0,0.0,66528.2133299,18133.713329900005,6,48394.49999999999,0.7274282229709285
625,51041,VIRGINIA,CHESTERFIELD,2017.0,soybean,2668.0,51,90659.0,True,1079.702248,27.27272727272727,2472518.1818181816,33.98013493253373,2290.000031395861,4.8,109.9200015070013,0.87,2.0,87.0,39.846000546287975,149.76600205328927,161702.68909090906,0.0,0.0,0.0,5.3,201.88617567466264,161702.68909090906,161702.68909090906,0.7339449541284404,118680.87272727271,43021.816363636346,0.35,15057.63572727272,27964.180636363628,0.0,3811.165939390237,118680.87272727271,122492.03866666295,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.1329003052983411,16279.229335415708,0.0,18963.24287454545,0.0,10665.297605378857,0.0,0.0,0.0,0.0,0.0,0.0,161702.68909090906,0.0,4,118680.8727272727,0.7339449541284403
626,51041,VIRGINIA,CHESTERFIELD,2017.0,wheat_grain,196.0,51,3477.0,True,79.318456,27.27272727272727,94827.27272727272,17.739795918367346,1195.5259533452431,2.3,27.49709692694059,1.32,0.75,88.0,11.835706938117907,39.332803865058494,3119.817272727272,1.25,24.857889030612245,1971.6893773274999,0.0,0.0,0.0,1971.6893773274999,0.6990881458966566,2181.0272727272727,938.7899999999995,0.35,328.5764999999998,610.2134999999997,2181.0272727272727,174.51060889983995,0.0,174.51060889983995,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.1329003052983411,23.19251320058813,0.375835683718925,18963.24287454545,7127.063351282822,10665.297605378857,4008.3994175833764,44.99223836062974,663.6,4008.3994175833764,0.0,11135.462768866199,1971.6893773274999,9987.334873466427,6,2181.0272727272722,1.1061718431954615
627,51043,VIRGINIA,CLARKE,2017.0,alfalfa_hay,1891.0,51,3471.0,True,765.261226,1000.0,3471000.0,1.8355367530407192,4535.706085806574,2.59,117.47478762239027,0.0,0.0,87.0,0.0,117.47478762239027,89898.9,0.0,0.0,0.0,75.0,154.32275251189847,89898.9,89898.9,1.0,89898.9,0.0,0.0,0.0,0.0,89898.9,39490.47970243663,0.0,39490.47970243663,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.1000664309055926,3951.6713585725815,0.0,40796.725681733806,0.0,47726.194399203734,0.0,0.0,0.0,0.0,0.0,0.0,89898.9,0.0,6,89898.9,1.0
628,51043,VIRGINIA,CLARKE,2017.0,corn_grain,2533.0,51,398021.0,True,1025.069638,25.454545454545453,10131443.636363637,157.13422818791946,9883.663763694109,1.2,118.6039651643293,0.845,0.8,84.5,66.81356704257217,185.41753220690146,190065.88261818181,1.0,176.1474697986577,180563.42310112598,0.0,0.0,0.0,180563.42310112598,0.6396588486140725,121577.32363636364,68488.55898181818,0.35,23970.99564363636,44517.56333818182,110137.65708654163,491702.9161912211,11439.666549822023,503142.5827410431,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.1000664309055926,50347.682491518,0.41539132172207455,40796.725681733806,16946.605802868307,47726.194399203734,19825.04697224991,17.21875378560987,257.6,19825.04697224991,0.0,36771.652775118215,180563.42310112598,27269.193258062383,7,121577.32363636364,0.673321991510281
629,51043,VIRGINIA,CLARKE,2017.0,corn_silage,974.0,51,19030.0,True,394.16416399999997,1000.0,19030000.0,19.537987679671456,48279.37630575671,0.37,178.6336923312998,0.0,0.0,35.0,0.0,178.6336923312998,70411.0,7.0,153.31458932238192,60431.11692925999,0.0,0.0,0.0,60431.11692925999,1.0,70411.0,0.0,0.0,0.0,0.0,70411.0,38884.814644698745,0.0,38884.814644698745,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.1000664309055926,3891.0646179205223,0.4362614554627302,40796.725681733806,17798.038924026936,47726.194399203734,20821.099032293823,47.0291764589799,312.8,20821.099032293823,0.0,38619.13795632076,60431.11692925999,28639.25488558074,6,70411.0,1.1651447727239983
630,51043,VIRGINIA,CLARKE,2017.0,other_hay,10778.0,51,18450.0,True,4361.7057079999995,1000.0,18450000.0,1.7118203748376322,4229.996527771241,1.65,69.79494270822548,0.0,0.0,87.0,0.0,69.79494270822548,304425.0,50.0,95.9475320096493,418494.89803499996,0.0,0.0,0.0,418494.89803499996,1.0,304425.0,0.0,0.0,0.0,0.0,304424.99999999994,100163.3003590867,0.0,100163.3003590867,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.1000664309055926,10022.983974658668,-0.0,40796.725681733806,-0.0,47726.194399203734,-0.0,-0.0,0.0,0.0,-0.0,0.0,418494.89803499996,114069.89803499996,6,304425.0,0.7274282229709287
631,51043,VIRGINIA,CLARKE,2017.0,soybean,2045.0,51,95457.0,True,827.58287,27.27272727272727,2603372.727272727,46.67823960880195,3145.7547293997604,4.8,150.9962270111885,0.87,2.0,87.0,54.73613229155583,205.73235930274433,170260.57636363636,0.0,0.0,0.0,5.3,277.32942498777504,170260.57636363636,170260.57636363636,0.7339449541284404,124961.89090909091,45298.68545454544,0.35,15854.539909090903,29444.145545454536,124961.8909090909,943777.699914738,0.0,943777.699914738,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.1000664309055926,94440.46599875724,0.0,40796.725681733806,0.0,47726.194399203734,0.0,0.0,0.0,0.0,0.0,0.0,170260.57636363636,0.0,6,124961.89090909089,0.7339449541284403
632,51043,VIRGINIA,CLARKE,2017.0,wheat_grain,151.11377759240585,51,10277.144222291445,True,61.153630198760354,27.27272727272727,280285.7515170394,68.0093131548312,4583.305203731324,2.3,105.41601968582043,1.32,0.75,88.0,45.374721516940106,150.79074120276053,9221.401224910593,1.25,95.29805005820722,5827.821711922557,0.0,0.0,0.0,5827.821711922557,0.6990881458966566,6446.572284891904,2774.8289400186886,0.35,971.1901290065409,1803.6388110121477,5839.990110496759,45994.8826602966,606.5821743951444,46601.464834691746,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.1000664309055926,4663.242260980085,0.14834722281519525,40796.725681733806,6052.080954838563,47726.194399203734,7080.04839466,103.07535630711922,663.6,7080.04839466,0.0,13132.129349498562,5827.821711922557,9738.549836510525,7,6446.572284891904,1.1061718431954612
633,51045,VIRGINIA,CRAIG,2017.0,alfalfa_hay,154.0,51,661.0,True,62.321644,1000.0,661000.0,4.292207792207792,10606.267061889446,2.59,274.7023169029367,0.0,0.0,87.0,0.0,274.7023169029367,17119.9,0.0,0.0,0.0,75.0,360.86737012987015,17119.9,17119.9,1.0,17119.9,0.0,0.0,0.0,0.0,0.0,0.0,17119.9,17119.9,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.5009000584475529,8575.358910616262,0.0,5028.510822099127,0.0,35166.78512414624,0.0,0.0,0.0,0.0,0.0,0.0,17119.9,0.0,1,17119.9,1.0
634,51045,VIRGINIA,CRAIG,2017.0,corn_grain,319.0,51,45174.0,True,129.094834,25.454545454545453,1149883.6363636362,141.61128526645768,8907.278476872563,1.2,106.88734172247075,0.845,0.8,84.5,60.21320250365853,167.10054422612927,21571.817018181817,1.0,158.74625078369905,20493.320893043998,0.0,0.0,0.0,20493.320893043998,0.6396588486140725,13798.603636363636,7773.213381818181,0.35,2720.624683636363,5052.5886981818185,0.0,0.0,13798.603636363636,13798.603636363636,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.5009000584475529,6911.7213679491615,0.3277958370057263,5028.510822099127,1648.3249138223362,35166.78512414624,11527.52576457004,79.50017768668994,257.6,11527.52576457004,0.0,13175.850678392377,20493.320893043998,12097.354553254558,1,13798.603636363634,0.6733219915102809
635,51045,VIRGINIA,CRAIG,2017.0,other_hay,6502.0,51,12607.0,True,2631.268372,1000.0,12607000.0,1.9389418640418332,4791.225453912004,1.65,79.05521998954806,0.0,0.0,87.0,0.0,79.05521998954806,208015.5,50.0,108.67769147954476,285960.17233210005,0.0,0.0,0.0,285960.17233210005,1.0,208015.5,0.0,0.0,0.0,0.0,0.0,0.0,208015.5,208015.5,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.5009000584475529,104194.97610799695,-0.0,5028.510822099127,-0.0,35166.78512414624,-0.0,-0.0,0.0,0.0,-0.0,0.0,285960.17233210005,77944.67233210005,1,208015.5,0.7274282229709285
636,51045,VIRGINIA,CRAIG,2017.0,soybean,247.3551156358428,51,10084.513886487955,True,100.10115232620667,27.27272727272727,275032.19690421695,40.76937669376694,2747.5427656212205,4.8,131.88205274981857,0.87,2.0,87.0,47.807244121809234,179.6892968716278,17987.105677535787,0.0,0.0,0.0,5.3,242.22309775067748,17987.105677535787,17987.105677535787,0.7339449541284404,13201.545451402413,4785.560226133373,0.35,1674.9460791466806,3110.6141469866925,0.0,0.0,13201.545451402413,13201.545451402413,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.5009000584475529,6612.654888205495,0.0,5028.510822099127,0.0,35166.78512414624,0.0,0.0,0.0,0.0,0.0,0.0,17987.105677535787,0.0,1,13201.545451402413,0.7339449541284404
637,51045,VIRGINIA,CRAIG,2017.0,wheat_grain,98.4832531717078,51,6697.778405461198,True,39.854793793045744,27.27272727272727,182666.6837853054,68.00931315483119,4583.305203731323,2.3,105.41601968582042,1.32,0.75,88.0,45.3747215169401,150.7907412027605,6009.733896536546,1.25,95.29805005820721,3798.0841339491994,0.0,0.0,0.0,3798.0841339491994,0.6990881458966566,4201.333727062023,1808.400169474523,0.35,632.940059316083,1175.4601101584399,0.0,0.0,4201.333727062023,4201.333727062023,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.5009000584475529,2104.448309443043,0.6722041629942738,5028.510822099127,3380.185908276791,35166.78512414624,23639.2593595762,528.0732400298897,663.6,23639.2593595762,0.0,27019.445267852992,3798.0841339491994,24807.795505265647,1,4201.333727062023,1.1061718431954612
638,51047,VIRGINIA,CULPEPER,2017.0,alfalfa_hay,1285.0,51,3034.0,True,520.02151,1000.0,3034000.0,2.361089494163424,5834.374043489085,2.59,151.1102877263673,0.0,0.0,87.0,0.0,151.1102877263673,78580.59999999999,0.0,0.0,0.0,75.0,198.5085992217899,78580.59999999999,78580.59999999999,1.0,78580.59999999999,0.0,0.0,0.0,0.0,78580.6,92408.27123609956,0.0,92408.27123609956,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,0.6804755216374231,62881.56657299733,0.0,184253.6284018181,0.0,175011.88583001148,0.0,0.0,0.0,0.0,0.0,0.0,78580.59999999999,0.0,6,78580.59999999999,1.0
639,51047,VIRGINIA,CULPEPER,2017.0,corn_grain,9122.0,51,1305479.0,True,3691.5456919999997,25.454545454545453,33230374.545454543,143.11324270993202,9001.750843141006,1.2,108.02101011769207,0.845,0.8,84.5,60.8518356996332,168.87284581732527,623401.8264727272,1.0,160.4299450778338,592234.4726198739,0.0,0.0,0.0,592234.4726198739,0.6396588486140725,398764.4945454545,224637.33192727272,0.35,78623.06617454544,146014.26575272728,398764.49454545445,114759.41689813396,0.0,114759.41689813396,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.6804755216374231,78090.9740765642,0.537615318939585,184253.6284018181,99057.57319901923,175011.88583001148,94089.07081871986,22.691948673666268,257.6,94089.07081871986,0.0,193146.6440177391,592234.4726198739,161979.2901648858,6,398764.49454545457,0.6733219915102812
640,51047,VIRGINIA,CULPEPER,2017.0,corn_silage,1469.0,51,27113.0,True,594.483734,1000.0,27113000.0,18.456773315180396,45607.63978783648,0.37,168.748267214995,0.0,0.0,35.0,0.0,168.748267214995,100318.1,7.0,144.83030020422058,86099.25766174601,0.0,0.0,0.0,86099.25766174601,1.0,100318.1,0.0,0.0,0.0,0.0,100318.1,59094.56898924277,0.0,59094.56898924277,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,0.6804755216374231,40212.40765889366,0.2452652058536012,184253.6284018181,45191.004099244856,175011.88583001148,42924.32620492472,64.28421895904314,312.8,42924.32620492472,0.0,88115.33030416958,86099.25766174601,73896.48796591558,6,100318.1,1.165144772723998
641,51047,VIRGINIA,CULPEPER,2017.0,other_hay,22610.0,51,47602.0,True,9149.95046,1000.0,47602000.0,2.1053516143299427,5202.43253863475,1.65,85.84013688747336,0.0,0.0,87.0,0.0,85.84013688747336,785432.9999999999,50.0,118.0049579831933,1079739.5195806,0.0,0.0,0.0,1079739.5195806,1.0,785432.9999999999,0.0,0.0,0.0,0.0,785432.9999999998,624563.1942976832,0.0,624563.1942976832,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,0.6804755216374231,424999.9654352512,-0.0,184253.6284018181,-0.0,175011.88583001148,-0.0,-0.0,0.0,0.0,-0.0,0.0,1079739.5195806,294306.5195806002,6,785432.9999999999,0.7274282229709285
642,51047,VIRGINIA,CULPEPER,2017.0,soybean,12247.0,51,614292.0,True,4956.189442,27.27272727272727,16753418.18181818,50.15856944557851,3380.302221671651,4.8,162.25450664023924,0.87,2.0,87.0,58.817258657086725,221.07176529732595,1095673.5490909088,0.0,0.0,0.0,5.3,298.00710864701557,1095673.5490909088,1095673.5490909088,0.7339449541284404,804164.0727272726,291509.4763636362,0.35,102028.31672727267,189481.15963636353,804164.0727272728,37411.20817058847,0.0,37411.20817058847,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,0.6804755216374231,25457.411394967414,0.0,184253.6284018181,0.0,175011.88583001148,0.0,0.0,0.0,0.0,0.0,0.0,1095673.5490909088,0.0,6,804164.0727272726,0.7339449541284404
643,51047,VIRGINIA,CULPEPER,2017.0,wheat_grain,565.0,51,38119.0,True,228.64759,27.27272727272727,1039609.0909090908,67.46725663716815,4546.774758960244,2.3,104.57581945608561,1.32,0.75,88.0,45.01307011370642,149.58888956979203,34203.139090909084,1.25,94.53849336283186,21615.9986696425,0.0,0.0,0.0,21615.9986696425,0.6990881458966565,23911.009090909083,10292.130000000001,0.35,3602.2455,6689.884500000001,23911.009090909083,23896.205040660156,0.0,23896.205040660156,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,0.6804755216374231,16260.782590198038,0.2171194752068139,184253.6284018181,40005.05110355405,175011.88583001148,37998.48880636692,147.958717476119,663.6,37998.48880636692,0.0,78003.53990992098,21615.9986696425,65416.399488654395,6,23911.009090909087,1.1061718431954615
644,51049,VIRGINIA,CUMBERLAND,2017.0,alfalfa_hay,584.0,51,1682.0,True,236.336624,1000.0,1682000.0,2.8801369863013697,7116.967195063258,2.59,184.32945035213837,0.0,0.0,87.0,0.0,184.32945035213837,43563.799999999996,0.0,0.0,0.0,75.0,242.14751712328766,43563.799999999996,43563.799999999996,1.0,43563.799999999996,0.0,0.0,0.0,0.0,0.0,0.0,43563.799999999996,43563.799999999996,0,0,0,0,40,0.0,0.0,0.0,0.0,103.6,2.4484553413500314,106664.01879950448,0.0,19402.358958181812,0.0,262567.20576462516,0.0,0.0,0.0,0.0,0.0,0.0,43563.799999999996,0.0,1,43563.799999999996,1.0
645,51049,VIRGINIA,CUMBERLAND,2017.0,corn_grain,734.0,51,65248.0,True,297.039524,25.454545454545453,1660858.1818181816,88.89373297002724,5591.371004951455,1.2,67.09645205941746,0.845,0.8,84.5,37.79766799347183,104.89412005288929,31157.699490909086,1.0,99.64987465940054,29599.951335487996,0.0,0.0,0.0,29599.951335487996,0.6396588486140725,19930.29818181818,11227.401309090907,0.35,3929.590458181817,7297.810850909089,19930.29818181818,20563.951363582528,0.0,20563.951363582528,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,2.4484553413500314,50349.9165554259,0.15121376785616553,19402.358958181812,2933.9038033644983,262567.20576462516,39703.776499134074,119.00314482029287,257.6,39703.776499134074,0.0,42637.68030249857,29599.951335487996,41079.93214707749,6,19930.29818181818,0.673321991510281
646,51049,VIRGINIA,CUMBERLAND,2017.0,corn_silage,192.59737543136765,51,2723.2604387018087,True,77.94146147381845,1000.0,2723260.4387018085,14.139654980253074,34939.817488751956,0.37,129.27732470838225,0.0,0.0,35.0,0.0,129.27732470838225,10076.063623196693,7.0,110.95387263004586,8647.906988965678,0.0,0.0,0.0,8647.906988965678,1.0,10076.063623196693,0.0,0.0,0.0,0.0,0.0,0.0,10076.063623196693,10076.063623196693,0,0,0,10,40,0.0,0.0,0.0,3.7,14.8,2.4484553413500314,24670.791797998692,0.13863405647395802,19402.358958181812,2689.8277275365826,262567.20576462516,36400.7568321824,415.7983194290127,312.8,27383.84501587809,9016.91181630431,30073.672743414674,8647.906988965678,28645.516109183664,1,10076.063623196693,1.1651447727239983
647,51049,VIRGINIA,CUMBERLAND,2017.0,other_hay,7851.0,51,16438.0,True,3177.189786,1000.0,16438000.0,2.0937460196153355,5173.754514896329,1.65,85.36694949578943,0.0,0.0,87.0,0.0,85.36694949578943,271227.0,50.0,117.35446439943956,372857.4056314,0.0,0.0,0.0,372857.4056314,1.0,271227.0,0.0,0.0,0.0,0.0,0.0,0.0,271227.0,271227.0,0,0,0,40,0,0.0,0.0,0.0,66.0,0.0,2.4484553413500314,664087.1968683449,-0.0,19402.358958181812,-0.0,262567.20576462516,-0.0,-0.0,0.0,0.0,-0.0,0.0,372857.4056314,101630.4056314,1,271227.0,0.7274282229709286
648,51049,VIRGINIA,CUMBERLAND,2017.0,soybean,1593.0,51,80553.0,True,644.664798,27.27272727272727,2196899.9999999995,50.566854990583806,3407.8175306230996,4.8,163.57524146990878,0.87,2.0,87.0,59.29602503284193,222.8712665027507,143677.25999999995,0.0,0.0,0.0,5.3,300.4328555555556,143677.25999999995,143677.25999999995,0.7339449541284404,105451.19999999997,38226.05999999998,0.35,13379.120999999994,24846.93899999999,0.0,0.0,105451.19999999997,105451.19999999997,20,40,20,10,10,96.0,192.0,96.0,48.0,48.0,2.4484553413500314,258192.55389177037,0.0,19402.358958181812,0.0,262567.20576462516,0.0,0.0,0.0,0.0,0.0,0.0,143677.25999999995,0.0,1,105451.19999999997,0.7339449541284404
649,51049,VIRGINIA,CUMBERLAND,2017.0,wheat_grain,350.0,51,22155.0,True,141.6401,27.27272727272727,604227.2727272727,63.3,4265.933677872811,2.3,98.11647459107466,1.32,0.75,88.0,42.23274341094083,140.3492180020155,19879.077272727274,1.25,88.699125,12563.352934912498,0.0,0.0,0.0,12563.352934912498,0.6990881458966565,13897.227272727272,5981.850000000002,0.35,2093.6475000000005,3888.2025000000017,13897.227272727272,11491.838587041515,0.0,11491.838587041515,40,0,40,0,0,92.0,0.0,92.0,0.0,0.0,2.4484553413500314,28137.253570374196,0.7101521756698764,19402.358958181812,13778.627427280731,262567.20576462516,186462.67243330867,1172.0510838665118,663.6,105572.72727272726,80889.94516058141,119351.354700008,12563.352934912498,112035.63036219322,6,13897.227272727274,1.106171843195462
650,51053,VIRGINIA,DINWIDDIE,2017.0,corn_grain,5564.0,51,749839.0,True,2251.672904,25.454545454545453,19086810.909090906,134.76617541337168,8476.724516773287,1.2,101.72069420127944,0.845,0.8,84.5,57.30265773338742,159.02335193466686,358068.57265454537,1.0,151.07288263838964,340166.716366034,0.0,0.0,0.0,340166.716366034,0.6396588486140725,229041.73090909087,129026.8417454545,0.35,45159.39461090907,83867.44713454542,229041.73090909087,208081.3605389364,0.0,208081.3605389364,40,60,40,40,10,48.0,72.0,48.0,48.0,12.0,0.1940922604719206,40386.981629074864,0.18796943789051015,181966.56638363638,34204.153197998334,54047.02763629805,10159.189404447812,4.0169332655976255,257.6,10159.189404447812,0.0,44363.342602446144,340166.716366034,26461.486313934787,6,229041.73090909084,0.6733219915102808
