,FIPS,county,commodity,nitrogen_content_diet,animal_nitrogen_content,feed_conversion_ratio,animal_nitrogen_uptake,inventory_head,feed_nitrogen_total,proportion_AU,animalN-feedN_ratio,is_chesapeake,feed_nitrogen_calc,domestic_animal_nitrogen,export_animal_nitrogen,import_animal_nitrogen,selfloop_animal_nitrogen,animal_nitrogen,crop_diet_percentage_corn,crop_diet_percentage_wheat,crop_diet_percentage_soybean,crop_diet_percentage_alfalfa,crop_diet_percentage_cornsilage,crop_diet_percentage_otherhay,nitrogen_content_diet_weight_corn,nitrogen_content_diet_weight_wheat,nitrogen_content_diet_weight_soybean,nitrogen_content_diet_weight_alfalfa,nitrogen_content_diet_weight_cornsilage,nitrogen_content_diet_weight_otherhay,animal_slaughtering_rate,animal_carcass_milked_laid_nitrogen,nitrogen_recycling_rate3,nitrogen_recycling3,nitrogen_loss4,animal_product_processing_rate,domestic_animal_product_nitrogen,nitrogen_recycling_rate4,nitrogen_recycling4,nitrogen_loss5,export_meat_nitrogen,import_meat_nitrogen,selfloop_meat_nitrogen,animal_product_nitrogen,animal_product_consumption_rate,animal_product_nitrogen_consumption,nitrogen_loss6,nitrogen_loss7,feed_nitrogen_recycled_slaughtering_waste,feed_nitrogen_recycled_meat_waste,total_feed_nitrogen,manure_feed_nitrogen_waste,nitrogen_recycling_rate2,nitrogen_recycling2,nitrogen_loss3,proportion_manure_feed_nitrogen_waste,excess_recycled_nitrogen_manure_total,excess_recycled_nitrogen_manure,category
488,42111,,year,,,,,2017.0,3302614.0541204726,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
489,42113,SULLIVAN,broiler,2.36,2.3,1.93,0.5049617985421972,25201.90859665177,466914.45107603946,0.0344873661211853,0.7631322124339025,True,16102.649621531637,12288.45063172738,,0.035480266614624015,12288.45063172738,12288.486111993996,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,3275.115177260672,6277.304089749621,6550.230354521344,0.0,0.0,0.0,0.75,9216.364583995497,0.9,2764.9093751986493,307.2121527998497,0.9,8294.728125595948,0.9,829.4728125595942,92.16364583995494,,1.286784399341571e-06,8294.728125595948,8294.728126882732,0.84,6967.5716265814945,1327.1565003012374,6967.5716265814945,2764.9093751986493,829.4728125595942,19697.03180928988,7408.581177562501,0.35,2593.0034121468752,4815.577765415625,0.021988163770158234,0.0,0.0,4
490,42113,SULLIVAN,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,684.0,466914.45107603946,0.0557151642863138,0.172012072277242,True,26014.215349355563,4474.759090909088,4474.759090909089,1.509086470733185,0.0,1.509086470733185,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,7535.801670302155,0.0,7535.801670302155,0.0,580.8847120857912,10361.727296665464,0.75,1.1318148530498888,0.9,0.33954445591496657,0.03772716176832963,0.9,1.0186333677449,0.9,0.10186333677448996,0.011318148530498881,,0.001226274027102138,1.0186333677449,1.019859641772002,0.84,0.8566820990884817,0.16317754268352036,0.8566820990884817,0.33954445591496657,0.10186333677448996,26014.656757148252,21539.897666239165,0.35,7538.964183183707,14000.933483055458,0.06392894754425066,0.0,0.0,6
491,42113,SULLIVAN,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,2090.0,466914.45107603946,0.7095635700552547,0.3197807925180301,True,331305.4848159041,105945.1305,105945.1305,50.259365066820344,0.0,50.259365066820344,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,22285.122297033908,0.0,89140.48918813563,192394.88916439272,27484.984166341823,0.0,0.98,49.25417776548394,0.9,0.9046685712027653,0.10051873013364054,0.98,48.26909421017426,0.9,0.8865751997787108,0.09850835553096782,,1424039.0954930892,48.26909421017426,1424087.3645872993,0.68,968379.4079193636,455707.9566679357,968379.4079193636,0.9046685712027653,0.8865751997787108,331307.2760596751,225362.1455596751,0.35,78876.75094588628,146485.3946137888,0.6688594813765297,0.0,0.0,6
492,42113,SULLIVAN,layer,2.64,1.78,1.82,0.37046287046287046,2831.0,466914.45107603946,0.0046119774881448,0.4047745446629757,True,2153.398937252181,871.6410743039874,871.6410743039874,0.07494037993773879,0.0,0.07494037993773879,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,587.2906192505948,0.0,1566.1083180015862,0.0,0.0,0.0,0.95,0.07119336094085185,0.9,0.0033723170971982452,0.0003747018996886936,0.84,0.059802423190315555,0.9,0.010251843975482667,0.0011390937750536297,2.556220313783995e-05,15497.478772815939,0.059776860987177716,15497.538549676927,0.98,15187.587778683388,309.95077099353875,15187.587778683388,0.0033723170971982452,0.010251843975482667,2153.4125614132536,1281.7714871092662,0.35,448.62002048824314,833.151466621023,0.0038042103742933634,0.0,0.0,6
493,42113,SULLIVAN,pig,2.36,2.0,3.2,0.2648305084745763,2643.766422046366,466914.45107603946,0.1956219220491012,0.1094407052948268,True,91338.70235199586,9996.172006116683,9996.172006116683,0.13054248188099585,0.0,0.13054248188099585,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,18577.363190236447,35606.61278128652,37154.726380472894,0.0,0.0,0.0,0.75,0.09790686141074689,0.9,0.02937205842322406,0.0032635620470248955,0.9,0.0881161752696722,0.9,0.008811617526967219,0.0009790686141074676,,1.2287445739875919e-05,0.0881161752696722,0.08812846271541208,0.84,0.07402790868094615,0.014100554034465931,0.07402790868094615,0.02937205842322406,0.008811617526967219,91338.74053567182,81342.56852955514,0.35,28469.898985344298,52872.66954421084,0.2414191969347681,0.0,0.0,6
494,42113,,year,,,,,2017.0,466914.45107603946,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
495,42115,SUSQUEHANNA,broiler,2.36,2.3,1.93,0.5049617985421972,160.0,1332372.474445711,8.434048041090681e-05,0.6942597013318285,True,112.37293458101992,78.01599999999999,78.01599999999999,66.51177919968458,0.0,66.51177919968458,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,22.855512118173543,43.80639822649929,45.711024236347086,0.0,0.0,0.0,0.75,49.88383439976344,0.9,14.965150319929032,1.6627944799921135,0.9,44.89545095978709,0.9,4.489545095978712,0.49883834399763405,44.89545095978709,124.15771455780508,0.0,124.15771455780508,0.84,104.29248022855626,19.86523432924882,104.29248022855626,14.965150319929032,4.489545095978712,131.82762999692767,53.81162999692768,0.35,18.834070498924685,34.97755949800299,5.493043319041753e-05,0.0,0.0,6
496,42115,SUSQUEHANNA,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,5702.0,1332372.474445711,0.1789097542049816,0.1564880213138826,True,238374.43191256525,37302.743181818165,37302.743181818165,1094.8780795187504,0.0,1094.8780795187504,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,69052.33996260188,0.0,69052.33996260188,0.0,5322.784538783895,94946.9674485776,0.75,821.1585596390628,0.9,246.34756789171885,27.371951987968743,0.9,739.0427036751565,0.9,73.90427036751564,8.21158559639062,739.0427036751565,3302.868383313656,0.0,3302.868383313656,0.84,2774.409441983471,528.4589413301851,2774.409441983471,246.34756789171885,73.90427036751564,238694.6837508245,201391.94056900634,0.35,70487.17919915222,130904.76136985412,0.20557910134195798,0.0,0.0,6
497,42115,SUSQUEHANNA,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,6200.0,1332372.474445711,0.8108232732836643,0.2909206476780091,True,1080318.6109631266,314286.99,314286.99,18390.28328150335,0.0,18390.28328150335,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,72667.17114101749,0.0,290668.68456406996,627359.9108507842,89622.8444072549,0.0,0.98,18022.477615873282,0.9,331.02509906706183,36.78056656300686,0.98,17662.028063555816,0.9,324.4045970857198,36.044955231746655,17662.028063555816,75323.7527037555,0.0,75323.7527037555,0.68,51220.15183855374,24103.600865201755,51220.15183855374,331.02509906706183,324.4045970857198,1080974.0406592793,766687.0506592793,0.35,268340.46773074777,498346.58292853157,0.7826273208338475,0.0,0.0,6
498,42115,SUSQUEHANNA,layer,2.64,1.78,1.82,0.37046287046287046,3418.0,1332372.474445711,0.0021449089437833,0.3682437327447822,True,2857.8176368892914,1052.3734341119853,1052.3734341119853,120.44251052827727,0.0,120.44251052827727,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,779.4048100607158,0.0,2078.412826828576,0.0,0.0,0.0,0.95,114.4203850018634,0.9,5.419912973772486,0.6022125526413875,0.84,96.11312340156525,0.9,16.476535440268332,1.8307261600298155,96.11312340156525,4409.357829732689,0.0,4409.357829732689,0.98,4321.170673138035,88.18715659465397,4321.170673138035,5.419912973772486,16.476535440268332,2879.7140853033325,1827.3406511913472,0.35,639.5692279169715,1187.7714232743756,0.001865333080639469,0.0,0.0,6
499,42115,SUSQUEHANNA,pig,2.36,2.0,3.2,0.2648305084745763,282.0,1332372.474445711,0.0080377230871597,0.0995637061751105,True,10709.240998548388,1066.2517241379187,1066.2517241379187,99.92800516013443,0.0,99.92800516013443,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2178.150711569164,4174.788863840898,4356.301423138328,0.0,0.0,0.0,0.75,74.94600387010082,0.9,22.483801161030247,2.4982001290033615,0.9,67.45140348309074,0.9,6.745140348309073,0.7494600387010077,67.45140348309074,2374.064995200443,0.0,2374.064995200443,0.84,1994.214595968372,379.8503992320709,1994.214595968372,22.483801161030247,6.745140348309073,10738.469940057726,9672.218215919807,0.35,3385.2763755719325,6286.941840347875,0.009873314310364811,0.0,0.0,6
500,42115,,year,,,,,2017.0,1332372.474445711,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
501,42117,TIOGA,broiler,2.36,2.3,1.93,0.5049617985421972,1988.0,3200631.5107758977,0.0002822974334525,1.0,True,903.5300609192335,903.5300609192335,903.5300609192334,1.2891251938352275,0.0,1.2891251938352275,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,183.76882594967464,352.2235830702097,367.53765189934927,0.0,0.0,0.0,0.75,0.9668438953764207,0.9,0.2900531686129261,0.03222812984588069,0.9,0.8701595058387787,0.9,0.08701595058387783,0.009668438953764194,0.8701595058387785,136.05174617055872,0.0,136.05174617055872,0.84,114.28346678326932,21.768279387289397,114.28346678326932,0.2900531686129261,0.08701595058387783,903.9071300384303,0.37706911919678987,0.35,0.13197419171887645,0.24509492747791342,1.6110102673566254e-07,0.0,0.0,6
502,42117,TIOGA,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,6413.0,3200631.5107758977,0.0542053942922864,0.2418224477077445,True,173491.49302592385,41954.13749999999,41954.13749999999,2.575112024707982,0.0,2.575112024707982,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,50257.04082827004,0.0,50257.04082827004,0.0,3873.980230512482,69103.43113887131,0.75,1.9313340185309866,0.9,0.579400205559296,0.06437780061769949,0.9,1.738200616677888,0.9,0.1738200616677887,0.019313340185309863,1.7382006166778878,579.428947617546,0.0,579.428947617546,0.84,486.7203159987386,92.70863161880737,486.7203159987386,0.579400205559296,0.1738200616677887,173492.24624619106,131538.10874619108,0.35,46038.338061166876,85499.77068502421,0.05619904493642507,0.0,0.0,6
503,42117,TIOGA,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,10408.0,3200631.5107758977,0.3666707456937284,0.4495624810100236,True,1173577.9427470427,527596.6116,527596.6116000001,133.85800517073787,0.0,133.85800517073787,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,78940.22036415085,0.0,315760.8814566034,681517.2358105023,97359.60511578606,0.0,0.98,131.1808450673231,0.9,2.4094440930732874,0.2677160103414762,0.98,128.55722816597665,0.9,2.3612552112118066,0.2623616901346453,128.5553015879031,33326.53189869517,0.001926578073558039,33326.53382527324,0.68,22662.043001185804,10664.490824087436,22662.043001185804,2.4094440930732874,2.3612552112118066,1173582.713446347,645986.1018463471,0.35,226095.13564622146,419890.96620012564,0.27599455634578723,0.0,0.0,6
504,42117,TIOGA,layer,2.64,1.78,1.82,0.37046287046287046,20341.0,3200631.5107758977,0.00343861507968,0.5690505896727053,True,11005.739777452982,6262.822710143967,6262.822710143967,31.613117104974563,0.0,31.613117104974563,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,3001.565393850813,0.0,8004.174383602169,0.0,0.0,0.0,0.95,30.032461249725834,0.9,1.422590269723856,0.15806558552487293,0.84,25.2272674497697,0.9,4.324674419960522,0.4805193799956138,25.227267449769702,11.14377706879175,0.0,11.14377706879175,0.98,10.920901527415914,0.22287554137583498,10.920901527415914,1.422590269723856,4.324674419960522,11011.487042142666,4748.664331998699,0.35,1662.0325161995445,3086.6318157991545,0.002028844741085131,0.0,0.0,6
505,42117,TIOGA,pig,2.36,2.0,3.2,0.2648305084745763,74940.0,3200631.5107758977,0.5754029475008526,0.1538567548363779,True,1841652.8051645586,283350.72413793113,283350.72413793113,0.6344175764373542,0.0,0.6344175764373542,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,374573.45189787634,717932.4494709297,749146.9037957527,0.0,0.0,0.0,0.75,0.4758131823280156,0.9,0.14274395469840473,0.015860439410933846,0.9,0.4282318640952141,0.9,0.04282318640952139,0.004758131823280151,0.428231864095214,421.1165626450735,0.0,421.1165626450735,0.84,353.7379126218617,67.37865002321178,353.7379126218617,0.14274395469840473,0.04282318640952139,1841652.9907316996,1558302.2665937685,0.35,545405.7933078189,1012896.4732859496,0.6657773928756758,0.0,0.0,6
506,42117,,year,,,,,2017.0,3200631.5107758977,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
507,42119,UNION,broiler,2.36,2.3,1.93,0.5049617985421972,2084314.0,4550093.418382746,0.2977518712298114,0.7501567643844432,True,1354798.8295939118,1016311.5063999995,790639.0370504305,478465.52593297884,225672.46934956897,704137.9952825478,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,275552.3043241855,528141.9166213555,551104.608648371,0.0,0.0,0.0,0.75,528103.4964619109,0.9,158431.0489385732,17603.449882063695,0.9,475293.14681571984,0.9,47529.31468157195,5281.0349646191025,392025.5730281792,1320774.954580864,83267.57378754062,1404042.5283684046,0.84,1179395.7238294599,224646.80453894474,1179395.7238294599,158431.0489385732,47529.31468157195,1560759.1932140568,544447.6868140573,0.35,190556.69038492005,353890.99642913725,0.17738187727918728,0.0,0.0,7
508,42119,UNION,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,1156.0,4550093.418382746,0.0098296919143267,0.1690873710638117,True,44726.01648410801,7562.60454545453,5883.32449033402,6191.3335802813635,1679.280055120509,7870.613635401873,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,12956.238933235876,0.0,12956.238933235876,0.0,998.7100844369321,17814.828533199332,0.75,5902.960226551404,0.9,1770.888067965422,196.76534088504673,0.9,5312.664203896264,0.9,531.2664203896264,59.02960226551397,5273.703019035573,10591.752870736866,38.96118486069162,10630.714055597557,0.84,8929.799806701947,1700.9142488956095,8929.799806701947,1770.888067965422,531.2664203896264,47028.170972463064,39465.56642700853,0.35,13812.948249452986,25652.618177555545,0.012857941047879006,0.0,0.0,7
509,42119,UNION,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,8173.0,4550093.418382746,0.2896618375102268,0.3143435969797903,True,1317988.4204119353,414301.2208499998,322305.4311979221,105960.93394789603,91995.78965207771,197956.72359997375,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,88653.92962412121,0.0,354615.71849648486,765378.925754913,109339.84653641617,0.0,0.98,193997.58912797426,0.9,3563.221024799533,395.9134471999482,0.98,190117.63734541478,0.9,3491.9566043035334,387.99517825594785,165625.43901213148,884414.3225630025,24492.19833328329,908906.5208962858,0.68,618056.4342094744,290850.0866868114,618056.4342094744,3563.221024799533,3491.9566043035334,1325043.5980410385,910742.3771910387,0.35,318759.8320168635,591982.5451741752,0.29672123970108677,0.0,0.0,7
510,42119,UNION,layer,2.64,1.78,1.82,0.37046287046287046,529120.0,4550093.418382746,0.089984196984577,0.397892210264763,True,409436.5024579804,162911.5949260799,126736.99522792858,82167.16986887122,36174.59969815135,118341.76956702257,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,111664.50067035829,0.0,297772.0017876221,0.0,0.0,0.0,0.95,112424.68108867144,0.9,5325.379630516016,591.7088478351125,0.84,94436.73211448401,0.9,16189.154076768686,1798.794897418742,70661.70631834316,135354.6586071581,23775.025796140857,159129.68440329898,0.98,155947.090715233,3182.593688065972,155947.090715233,5325.379630516016,16189.154076768686,430951.0361652651,268039.44123918517,0.35,93813.8044337148,174225.63680547036,0.08732765410409211,0.0,0.0,7
511,42119,UNION,pig,2.36,2.0,3.2,0.2648305084745763,40492.0,4550093.418382746,0.312772402361058,0.1075798977402352,True,1423143.6494348103,153101.648275862,119105.35205140064,91188.08848971619,33996.29622446138,125184.38471417758,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,289452.945647758,554784.8124915363,578905.891295516,0.0,0.0,0.0,0.75,93888.28853563318,0.9,28166.486560689955,3129.6096178544394,0.9,84499.45968206986,0.9,8449.945968206986,938.8828853563318,75652.90372980041,223743.41367846512,8846.555952269448,232589.96963073456,0.84,195375.57448981702,37214.395140917535,195375.57448981702,28166.486560689955,8449.945968206986,1459760.0819637072,1306658.4336878452,0.35,457330.45179074584,849327.9818970994,0.4257112878677549,0.0,0.0,7
512,42119,,year,,,,,2017.0,4550093.418382746,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
513,42127,WAYNE,broiler,2.36,2.3,1.93,0.5049617985421972,1562.0,857121.9556142647,0.0012766642113136,0.6960259352958744,True,1094.2569254638556,761.6311999999681,761.631199999968,7.209324905877377,0.0,7.209324905877377,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,222.5607306028181,426.57473365540136,445.1214612056362,0.0,0.0,0.0,0.75,5.406993679408033,0.9,1.6220981038224098,0.18023312264693447,0.9,4.86629431146723,0.9,0.4866294311467229,0.05406993679408029,4.866294311467231,208.51164634020216,0.0,208.51164634020216,0.84,175.1497829257698,33.36186341443235,175.1497829257698,1.6220981038224098,0.4866294311467229,1096.3656529988248,334.7344529988567,0.35,117.15705854959982,217.57739444925687,0.000532559646333816,0.0,0.0,6
514,42127,WAYNE,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,3482.0,857121.9556142647,0.169400676170437,0.1568861352439879,True,145197.03884158374,22779.40227272727,22779.402272727268,47.848033098172195,0.0,47.848033098172195,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,42060.6992419796,0.0,42060.6992419796,0.0,3242.1788999025944,57833.461457721955,0.75,35.88602482362914,0.9,10.765807447088747,1.1962008274543052,0.9,32.29742234126623,0.9,3.229742234126624,0.3588602482362915,32.29742234126623,2330.0927200039473,0.0,2330.0927200039473,0.84,1957.2778848033156,372.8148352006317,1957.2778848033156,10.765807447088747,3.229742234126624,145211.03439126496,122431.63211853769,0.35,42851.071241488185,79580.5608770495,0.19478767756644105,0.0,0.0,6
515,42127,WAYNE,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,4000.0,857121.9556142647,0.8110993891767739,0.2916607654290257,True,695211.094648732,202765.8,202765.8,0.9840307803883332,0.0,0.9840307803883332,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,46763.07811538556,0.0,187052.31246154223,403721.2410628286,57674.46300897552,0.0,0.98,0.9643501647805666,0.9,0.017712554046990014,0.0019680615607766683,0.98,0.9450631614849552,0.9,0.017358302966050256,0.0019287003295611373,0.9400628552923197,556020.4882659416,0.005000306192635673,556020.4932662478,0.68,378093.93542104855,177926.55784519925,378093.93542104855,0.017712554046990014,0.017358302966050256,695211.129719589,492445.32971958903,0.35,172355.86540185616,320089.46431773284,0.7834762997494601,0.0,0.0,6
516,42127,WAYNE,layer,2.64,1.78,1.82,0.37046287046287046,3286.0,857121.9556142647,0.0031973039741301,0.3691805645766935,True,2740.4794349996514,1011.7317450239893,1011.7317450239893,27.05164570506421,0.0,27.05164570506421,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,747.4034822726321,0.0,1993.0759527270193,0.0,0.0,0.0,0.95,25.699063419810997,0.9,1.2173240567278918,0.1352582285253212,0.84,21.587213272641236,0.9,3.700665132452785,0.4111850147169762,21.587213272641236,17130.431517250392,0.0,17130.431517250392,0.98,16787.822886905386,342.60863034500653,16787.822886905386,1.2173240567278918,3.700665132452785,2745.3974241888322,1733.665679164843,0.35,606.7829877076949,1126.882691457148,0.002758247239522301,0.0,0.0,6
517,42127,WAYNE,pig,2.36,2.0,3.2,0.2648305084745763,340.0,857121.9556142647,0.0150259664673453,0.0998170015904939,True,12879.085763485367,1285.5517241379264,1285.5517241379264,0.005346966732115402,0.0,0.005346966732115402,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2619.4750705393967,5020.660551867178,5238.950141078793,0.0,0.0,0.0,0.75,0.004010225049086552,0.9,0.0012030675147259653,0.00013367416830288494,0.9,0.0036092025441778965,0.9,0.00036092025441778977,4.0102250490865494e-05,0.0036092025441778965,0.01926914236919879,0.0,0.01926914236919879,0.84,0.01618607959012698,0.003083062779071808,0.01618607959012698,0.0012030675147259653,0.00036092025441778977,12879.087327473137,11593.53560333521,0.35,4057.7374611673235,7535.798142167887,0.018445215798242896,0.0,0.0,6
518,42127,,year,,,,,2017.0,857121.9556142647,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
519,42131,WYOMING,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,1740.0,267008.4880515935,0.2667230770645746,0.1598369358203147,True,71217.32553548072,11383.15909090909,11383.159090909092,7341.878144050697,0.0,7341.878144050697,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,20630.24517624064,0.0,20630.24517624064,0.0,1590.2480656685498,28366.587117330888,0.75,5506.408608038023,0.9,1651.922582411407,183.54695360126743,0.9,4955.767747234221,0.9,495.5767747234217,55.06408608038015,4955.767747234221,10872.659540809256,0.0,10872.659540809256,0.84,9133.034014279774,1739.6255265294822,9133.034014279774,1651.922582411407,495.5767747234217,73364.82489261555,61981.66580170646,0.35,21693.58303059726,40288.0827711092,0.3054197697440767,0.0,0.0,6
520,42131,WYOMING,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,1117.0,267008.4880515935,0.7136614333759477,0.2971464812533173,True,190553.6603064448,56622.34964999999,56622.34965,64504.46443618642,0.0,64504.46443618642,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,12817.510782944717,0.0,51270.04313177887,110657.84309275604,15808.263298965152,0.0,0.98,63214.37514746269,0.9,1161.080359851355,129.00892887237273,0.98,61950.087644513434,0.9,1137.8587526543313,126.42875029492575,61950.086409980744,73672.70583793358,0.0012345326903484242,73672.70707246626,0.68,50097.44080927706,23575.2662631892,50097.44080927706,1161.080359851355,1137.8587526543313,192852.5994189505,136230.2497689505,0.35,47680.58741913267,88549.66234981784,0.6712857903774732,0.0,0.0,6
521,42131,WYOMING,layer,2.64,1.78,1.82,0.37046287046287046,1402.0,267008.4880515935,0.0042982270579831,0.3761243153487255,True,1147.6631080545164,431.66400076799533,431.66400076799533,1008.7279715302373,0.0,1008.7279715302373,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,312.99902946941353,0.0,834.6640785851029,0.0,0.0,0.0,0.95,958.2915729537253,0.9,45.392758718860726,5.043639857651193,0.84,804.9649212811293,0.9,137.9939865053365,15.332665167259591,697.8404619948166,5090.82321199022,107.12445928631266,5197.947671276533,0.98,5093.988717851002,103.95895342553104,5093.988717851002,45.392758718860726,137.9939865053365,1331.0498532787137,899.3858525107185,0.35,314.7850483787514,584.600804131967,0.004431797958830287,0.0,0.0,6
522,42131,WYOMING,pig,2.36,2.0,3.2,0.2648305084745763,110.0,267008.4880515935,0.0153172625014945,0.1016944145649571,True,4089.839101613415,415.9137931034464,415.91379310344644,526.6513344043196,0.0,526.6513344043196,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,831.8316816840845,1594.3440565611618,1663.663363368169,0.0,0.0,0.0,0.75,394.98850080323973,0.9,118.49655024097193,13.166283360107983,0.9,355.48965072291577,0.9,35.548965072291566,3.949885008032396,355.48965072291577,6737.78906702934,0.0,6737.78906702934,0.84,5659.742816304645,1078.0462507246948,5659.742816304645,118.49655024097193,35.548965072291566,4243.884616926678,3827.9708238232315,0.35,1339.7897883381308,2488.1810354851004,0.018862641919619824,0.0,0.0,6
523,42131,,year,,,,,2017.0,267008.4880515935,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
524,42133,YORK,broiler,2.36,2.3,1.93,0.5049617985421972,895918.0,3072647.339556978,0.1712780409879665,0.8300754217204419,True,526277.0169662064,436849.6167999999,436849.6167999999,327.2889251190906,0.0,327.2889251190906,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,107039.39328126232,205158.83712241944,214078.78656252465,0.0,0.0,0.0,0.75,245.46669383931794,0.9,73.6400081517954,8.182223127977267,0.9,220.92002445538614,0.9,22.092002445538622,2.454666938393178,220.9200244553861,317386.83752196946,0.0,317386.83752196946,0.84,266604.9435184543,50781.89400351513,266604.9435184543,73.6400081517954,22.092002445538622,526372.7489768036,89523.13217680372,0.35,31333.0962618813,58190.03591492242,0.04422182847809172,0.0,0.0,6
525,42133,YORK,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,5691.0,3072647.339556978,0.0647608780989707,0.1871012533741074,True,198987.33979817608,37230.78068181815,37230.78068181815,206.42142734185936,0.0,206.42142734185936,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,57642.68141407635,0.0,57642.68141407635,0.0,4443.290025668386,79258.686944355,0.75,154.8160705063945,0.9,46.44482115191836,5.160535683546485,0.9,139.33446345575507,0.9,13.933446345575495,1.5481607050639443,139.33446345575507,457.4243949265422,0.0,457.4243949265422,0.84,384.23649173829546,73.18790318824676,384.23649173829546,46.44482115191836,13.933446345575495,199047.71806567357,161816.93738385543,0.35,56635.9280843494,105181.00929950603,0.07993286959292861,0.0,0.0,6
