,FIPS,county,commodity,nitrogen_content_diet,is_chesapeake,animal_nitrogen_content,feed_conversion_ratio,animal_nitrogen_uptake,inventory_head,feed_nitrogen_total,proportion_AU,animalN-feedN_ratio,feed_nitrogen_calc,domestic_animal_nitrogen,export_animal_nitrogen,import_animal_nitrogen,selfloop_animal_nitrogen,animal_nitrogen,crop_diet_percentage_corn,crop_diet_percentage_wheat,crop_diet_percentage_soybean,crop_diet_percentage_alfalfa,crop_diet_percentage_cornsilage,crop_diet_percentage_otherhay,nitrogen_content_diet_weight_corn,nitrogen_content_diet_weight_wheat,nitrogen_content_diet_weight_soybean,nitrogen_content_diet_weight_alfalfa,nitrogen_content_diet_weight_cornsilage,nitrogen_content_diet_weight_otherhay,animal_slaughtering_rate,animal_carcass_milked_laid_nitrogen,nitrogen_recycling_rate3,nitrogen_recycling3,nitrogen_loss4,animal_product_processing_rate,domestic_animal_product_nitrogen,nitrogen_recycling_rate4,nitrogen_recycling4,nitrogen_loss5,export_meat_nitrogen,import_meat_nitrogen,selfloop_meat_nitrogen,animal_product_nitrogen,animal_product_consumption_rate,animal_product_nitrogen_consumption,nitrogen_loss6,nitrogen_loss7,feed_nitrogen_recycled_slaughtering_waste,feed_nitrogen_recycled_meat_waste,total_feed_nitrogen,manure_feed_nitrogen_waste,nitrogen_recycling_rate2,nitrogen_recycling2,nitrogen_loss3,proportion_manure_feed_nitrogen_waste,excess_recycled_nitrogen_manure_total,excess_recycled_nitrogen_manure,category
479,51017,BATH,layer,2.64,True,1.78,1.82,0.37046287046287046,534.0,141844.13084038073,0.0028012714853337,0.3134718686189837,397.34391908510105,124.55614079999688,,10859.126501396107,124.55614079999688,10983.682642196105,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,108.36652338684573,0.0,288.9773956982553,0.0,0.0,0.0,0.95,10434.4985100863,0.9,494.2657188988249,54.91841321098053,0.84,8764.978748472491,0.9,1502.5677854524276,166.9519761613808,8764.978748472491,0.15733481528329485,0.0,0.15733481528329485,0.98,0.15418811897762894,0.0031466963056659136,0.15418811897762894,494.2657188988249,1502.5677854524276,2394.177423436354,2269.621282636357,0.35,794.367448922725,1630.3186974073992,0.007324935812349438,21169.45017215528,155.0648636937672,4
480,51017,BATH,pig,2.36,True,2.0,3.2,0.2648305084745763,21.0,141844.13084038073,0.0050035744721742,0.0867258338057303,709.7276721006663,61.551724137930236,,46445.67185105577,61.551724137930236,46507.2235751937,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,144.35139093572874,276.67349929348006,288.7027818714575,0.0,0.0,0.0,0.75,34880.41768139527,0.9,10464.125304418581,1162.6805893798428,0.9,31392.375913255746,0.9,3139.237591325574,348.8041768139524,31392.375913255746,0.0,0.0,0.0,0.84,0.0,0.0,0.0,10464.125304418581,3139.237591325574,14313.090567844822,14251.538843706892,0.35,4988.038595297412,10237.192619525615,0.045995165826123216,21169.45017215528,973.6923711161348,4
481,51019,BEDFORD,broiler,2.36,True,2.3,1.93,0.5049617985421972,3930.0,1038852.9585977956,0.002278549674557,0.5621874846986764,2367.0780707255835,1330.7416666666115,,28.44879967434401,1330.7416666666115,1359.1904663409555,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,481.43960760520343,922.7592479099733,962.8792152104069,0.0,0.0,0.0,0.75,1019.3928497557166,0.9,305.817854926715,33.9797616585239,0.9,917.4535647801449,0.9,91.74535647801453,10.193928497557167,917.4535647801449,0.00021319116576523937,0.0,0.00021319116576523937,0.84,0.00017908057924280108,3.4110586522438294e-05,0.00017908057924280108,305.817854926715,91.74535647801453,2764.641282130313,1433.8996154637014,0.35,501.86486541229544,932.0347500514059,0.00158380642077147,0.0,0.0,4
482,51019,BEDFORD,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,25110.0,1038852.9585977956,0.8665694645602907,0.1806680818154625,900238.2520889656,162644.3181818182,,69711.67461931043,162644.3181818182,232355.99280112865,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,260781.1472557052,0.0,260781.1472557052,0.0,20101.88010096061,358574.07747659466,0.75,174266.9946008465,0.9,52280.09838025395,5808.899820028215,0.9,156840.29514076185,0.9,15684.029514076174,1742.6699460084637,156840.29514076185,0.001538505186278285,0.0,0.001538505186278285,0.84,0.0012923443564737593,0.0002461608298045257,0.0012923443564737593,52280.09838025395,15684.029514076174,968202.3799832958,805558.0618014776,0.35,281945.32163051714,523612.74017096043,0.8897750001647158,0.0,0.0,4
483,51019,BEDFORD,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,782.0,1038852.9585977956,0.1124840985711135,0.3293510324680198,116854.43859580733,38486.12999999996,,27680.090790417737,38486.12999999996,66166.22079041769,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,7860.164031108116,0.0,31440.656124432466,67859.41613523339,9694.202305033343,0.0,0.98,64842.896374609336,0.9,1190.991974227519,132.3324415808354,0.98,63546.03844711715,0.9,1167.1721347429682,129.68579274921854,63546.03844711715,241.31975762889036,0.0,241.31975762889036,0.68,164.09743518764546,77.2223224412449,164.09743518764546,1190.991974227519,1167.1721347429682,119212.60270477782,80726.47270477786,0.35,28254.26544667225,52472.20725810561,0.08916600884554501,0.0,0.0,4
484,51019,BEDFORD,layer,2.64,True,1.78,1.82,0.37046287046287046,7652.0,1038852.9585977956,0.0052815528019238,0.3252993092889142,5486.756754269017,1784.838182399996,,465.7213567786075,1784.838182399996,2250.5595391786037,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,1496.3882057097317,0.0,3990.368548559285,0.0,0.0,0.0,0.95,2138.0315622196736,0.9,101.27517926303713,11.252797695893008,0.84,1795.9465122645258,0.9,307.87654495963295,34.20850499551477,,0.0,1795.9465122645258,1795.9465122645258,0.98,1760.0275820192353,35.91893024529054,1760.0275820192353,101.27517926303713,307.87654495963295,5895.908478491687,4111.070296091691,0.35,1438.8746036320915,2672.195692459599,0.0045408614807998845,0.0,0.0,4
485,51019,BEDFORD,pig,2.36,True,2.0,3.2,0.2648305084745763,427.0,1038852.9585977956,0.0133863343921148,0.0899980402030906,13906.433088027883,1251.5517241379227,,1708.832886450697,1251.5517241379227,2960.3846105886196,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2828.427068751434,5421.151881773581,5656.854137502868,0.0,0.0,0.0,0.75,2220.288457941465,0.9,666.0865373824392,74.00961526471542,0.9,1998.2596121473184,0.9,199.82596121473185,22.202884579414643,1998.2596121473184,0.0002539142866988251,0.0,0.0002539142866988251,0.84,0.00021328800082701308,4.062628587181202e-05,0.00021328800082701308,666.0865373824392,199.82596121473185,14772.345586625055,13520.793862487133,0.35,4732.277851870496,8788.516010616637,0.014934323088167884,0.0,0.0,4
486,51023,BOTETOURT,broiler,2.36,True,2.3,1.93,0.5049617985421972,84.0,465402.7314771467,0.0001102640207593,0.5542653611072619,51.31717644503102,28.443333333310193,28.443333333310193,0.369178142051247,0.0,0.369178142051247,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,10.437391819328344,20.005000987045992,20.874783638656687,0.0,0.0,0.0,0.75,0.27688360653843525,0.9,0.08306508196153058,0.009229453551281172,0.9,0.24919524588459172,0.9,0.02491952458845918,0.002768836065384351,0.2491952458845917,324.0284319689648,0.0,324.0284319689648,0.84,272.1838828539304,51.8445491150344,272.1838828539304,0.08306508196153058,0.02491952458845918,51.425161051581014,22.98182771827082,0.35,8.043639701394786,14.938188016876035,6.199003854407842e-05,0.0,0.0,6
487,51023,BOTETOURT,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,10397.0,465402.7314771467,0.8123689227858379,0.1781221786921779,378078.71563167626,67344.20454545454,67344.20454545454,0.3001187427220689,0.0,0.3001187427220689,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,109521.89710513254,0.0,109521.89710513254,0.0,8442.312901853966,150592.60851955725,0.75,0.2250890570415517,0.9,0.0675267171124655,0.0075029685680517155,0.9,0.2025801513373965,0.9,0.02025801513373966,0.0022508905704155154,0.2025801513373965,12222.345158800143,0.0,12222.345158800143,0.84,10266.76993339212,1955.5752254080235,10266.76993339212,0.0675267171124655,0.02025801513373966,378078.8034164085,310734.59887095395,0.35,108757.10960483388,201977.48926612007,0.838160045281138,0.0,0.0,6
488,51023,BOTETOURT,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,538.0,465402.7314771467,0.1752085288594977,0.3247099480341141,81542.5279093027,26477.669999999984,26477.669999999984,0.4646717929322251,0.0,0.4646717929322251,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,5484.923401971034,0.0,21939.693607884135,47353.172037016586,6764.738862430942,0.0,0.98,0.4553783570735806,0.9,0.008364092272780056,0.0009293435858644498,0.98,0.446270789932109,0.9,0.008196810427324437,0.0009107567141471585,0.44627078993210895,1105.3443082930648,0.0,1105.3443082930648,0.68,751.6341296392842,353.71017865378064,751.6341296392842,0.008364092272780056,0.008196810427324437,81542.5444702054,55064.87447020541,0.35,19272.706064571892,35792.16840563352,0.1485292524457975,0.0,0.0,6
489,51023,BOTETOURT,layer,2.64,True,1.78,1.82,0.37046287046287046,1838.0,465402.7314771467,0.0028722402232958,0.320715320134887,1336.748445380395,428.7157055999859,428.7157055999859,0.6683378685311484,0.0,0.6683378685311484,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,364.56775783101676,0.0,972.1806875493781,0.0,0.0,0.0,0.95,0.634920975104591,0.9,0.030075204083901665,0.003341689342655739,0.84,0.5333336190878564,0.9,0.09142862041506117,0.010158735601673463,,0.0,0.5333336190878564,0.5333336190878564,0.98,0.5226669467060993,0.010666672381757114,0.5226669467060993,0.030075204083901665,0.09142862041506117,1336.869949204894,908.1542436049082,0.35,317.85398526171787,590.3002583431903,0.0024496100682314423,0.0,0.0,6
490,51023,BOTETOURT,pig,2.36,True,2.0,3.2,0.2648305084745763,133.0,465402.7314771467,0.0094400441106089,0.0887298234304314,4393.422314342134,389.8275862068948,389.8275862068948,0.00628640783455635,0.0,0.00628640783455635,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,893.5774198661968,1712.690054743544,1787.1548397323936,0.0,0.0,0.0,0.75,0.004714805875917263,0.9,0.0014144417627751785,0.00015716019586390858,0.9,0.004243325288325537,0.9,0.00042433252883255335,4.714805875917261e-05,0.004243325288325537,1377.254691220274,0.0,1377.254691220274,0.84,1156.8939406250302,220.36075059524387,1156.8939406250302,0.0014144417627751785,0.00042433252883255335,4393.424153116425,4003.5965669095303,0.35,1401.2587984183356,2602.3377684911948,0.010799102166289123,0.0,0.0,6
491,51029,BUCKINGHAM,broiler,2.36,True,2.3,1.93,0.5049617985421972,1024514.0,1298942.2114797013,0.3782406607028253,0.7060916221425708,491312.76028487127,346911.8238888888,346911.8238888888,0.0,0.0,0.0,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,99928.01904099077,191528.70316189897,199856.03808198153,0.0,0.0,0.0,0.75,0.0,0.9,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,491312.76028487127,144400.93639598245,0.35,50540.327738593856,93860.6086573886,0.18004711204862636,0.0,0.0,2
492,51029,BUCKINGHAM,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,8259.0,1298942.2114797013,0.1814966027994873,0.2269140143289407,235753.59861641898,53495.795454545434,53495.795454545434,1.3367271570273032,0.0,1.3367271570273032,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,68293.13659377255,0.0,68293.13659377255,0.0,5264.262612436634,93903.06281643726,0.75,1.0025453677704774,0.9,0.3007636103311432,0.03341817892568255,0.9,0.9022908309934297,0.9,0.090229083099343,0.010025453677704771,0.9022908309934294,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.3007636103311432,0.090229083099343,235753.9896091124,182258.19415456697,0.35,63790.36795409844,118467.82620046852,0.227249644799676,0.0,0.0,6
493,51029,BUCKINGHAM,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,56.0,1298942.2114797013,0.0051292843039378,0.413655606179705,6662.643897065086,2756.03999999997,2756.03999999997,0.0,0.0,0.0,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,448.1599033900282,0.0,1792.6396135601128,3869.113832600576,552.7305475143681,0.0,0.98,0.0,0.9,0.0,0.0,0.98,0.0,0.9,0.0,0.0,0.0,13.62702412843199,0.0,13.62702412843199,0.68,9.266376407333754,4.360647721098237,9.266376407333754,0.0,0.0,6662.643897065086,3906.603897065116,0.35,1367.3113639727906,2539.2925330923254,0.0048709708339817435,0.0,0.0,2
494,51029,BUCKINGHAM,layer,2.64,True,1.78,1.82,0.37046287046287046,177064.45822447725,1298942.2114797013,0.0778220066455366,0.4085667561610308,101086.28941394133,41300.497358209155,41300.497358209155,0.13875857613872916,0.0,0.13875857613872916,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,27568.988021983994,0.0,73517.30139195733,0.0,0.0,0.0,0.95,0.1318206473317927,0.9,0.006244135926242825,0.0006937928806936468,0.84,0.11072934375870586,0.9,0.01898217321577815,0.0021091303573086834,,0.0,0.11072934375870586,0.11072934375870586,0.98,0.10851475688353174,0.0022145868751741182,0.10851475688353174,0.006244135926242825,0.01898217321577815,101086.31464025048,59785.817282041324,0.35,20925.03604871446,38860.78123332687,0.07454427936381361,0.0,0.0,6
495,51029,BUCKINGHAM,pig,2.36,True,2.0,3.2,0.2648305084745763,17899.0,1298942.2114797013,0.3573114455482128,0.1130349997576212,464126.9192674044,52462.58620689653,52462.58620689653,5.554527003219189,0.0,5.554527003219189,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,94398.69544421785,180930.83293475088,188797.3908884357,0.0,0.0,0.0,0.75,4.1658952524143915,0.9,1.2497685757243175,0.13886317508047963,0.9,3.7493057271729526,0.9,0.374930572717295,0.041658952524143866,3.749305727172952,0.0,0.0,0.0,0.84,0.0,0.0,0.0,1.2497685757243175,0.374930572717295,464128.5439665528,411665.9577596563,0.35,144083.0852158797,267582.87254377664,0.5132879929539023,0.0,0.0,6
496,51031,CAMPBELL,broiler,2.36,True,2.3,1.93,0.5049617985421972,92444.45447988054,776811.013539035,0.0736558654599977,0.5470907319984994,57216.687501075605,31302.719447492847,31302.719447492847,2.112332043667722,0.0,2.112332043667722,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,11637.292373100123,22304.810381775238,23274.584746200246,0.0,0.0,0.0,0.75,1.5842490327507917,0.9,0.4752747098252375,0.052808301091693044,0.9,1.4258241294757126,0.9,0.14258241294757118,0.015842490327507897,1.4258241294757128,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.4752747098252375,0.14258241294757118,57217.30535819838,25914.58591070553,0.35,9070.105068746934,16844.480841958597,0.04332393516919041,0.0,0.0,6
497,51031,CAMPBELL,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,15255.0,776811.013539035,0.7234847864114733,0.1758164950651006,562010.9502123689,98810.79545454546,98810.79545454546,1495.6408055354095,0.0,1495.6408055354095,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,162803.41345922573,0.0,162803.41345922573,0.0,12549.429787481986,223854.69350643543,0.75,1121.7306041515571,0.9,336.51918124546717,37.391020138385215,0.9,1009.5575437364015,0.9,100.95575437364009,11.217306041515556,1009.5575437364014,0.0,0.0,0.0,0.84,0.0,0.0,0.0,336.51918124546717,100.95575437364009,562448.425147988,463637.62969344255,0.35,162273.1703927049,301364.45930073765,0.7751081448898581,0.0,0.0,6
498,51031,CAMPBELL,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,973.0,776811.013539035,0.1923347430900963,0.3205067745931177,149407.74671858762,47886.194999999985,47886.194999999985,366.23577810115876,0.0,366.23577810115876,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,10049.848433985713,0.0,40199.39373594285,86763.69148007665,12394.813068582382,0.0,0.98,358.91106253913557,0.9,6.592244005820868,0.7324715562023183,0.98,351.73284128835286,0.9,6.460399125704441,0.7178221250782713,351.73284128835286,92.79165571805856,0.0,92.79165571805856,0.68,63.09832588827983,29.693329829778733,63.09832588827983,6.592244005820868,6.460399125704441,149420.79936171914,101534.60436171916,0.35,35537.1115266017,65997.49283511746,0.16974527904685932,0.0,0.0,6
499,51031,CAMPBELL,layer,2.64,True,1.78,1.82,0.37046287046287046,2466.0,776811.013539035,0.0023390540587226,0.316563854730538,1817.0029540788962,575.1974591999901,575.1974591999901,16.496656656680177,0.0,16.496656656680177,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,495.5462602033353,0.0,1321.4566938755609,0.0,0.0,0.0,0.95,15.671823823846166,0.9,0.7423495495506094,0.08248328328340104,0.84,13.16433201203078,0.9,2.256742630633848,0.25074918118153855,,0.0,13.16433201203078,13.16433201203078,0.98,12.901045371790165,0.2632866402406151,12.901045371790165,0.7423495495506094,2.256742630633848,1820.0020462590808,1244.8045870590906,0.35,435.6816054706817,809.122981588409,0.002081060967514053,0.0,0.0,6
500,51031,CAMPBELL,pig,2.36,True,2.0,3.2,0.2648305084745763,190.0,776811.013539035,0.0081855509797099,0.0875812696533605,6358.626152923888,556.8965517241373,556.8965517241373,86.4292222878946,0.0,86.4292222878946,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,1293.2798955099433,2478.786466394058,2586.5597910198867,0.0,0.0,0.0,0.75,64.82191671592095,0.9,19.44657501477629,2.1607305571973647,0.9,58.33972504432886,0.9,5.833972504432881,0.6482191671592092,58.33972504432886,0.0,0.0,0.0,0.84,0.0,0.0,0.0,19.44657501477629,5.833972504432881,6383.906700443097,5827.0101487189595,0.35,2039.4535520516356,3787.556596667324,0.009741579926578182,0.0,0.0,6
501,51033,CAROLINE,broiler,2.36,True,2.3,1.93,0.5049617985421972,90.0,155294.35386955098,0.0003565586991493,0.5503728622085675,55.37155280095816,30.474999999996168,,71940.45250256038,30.474999999996168,71970.92750256037,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,11.262010739177931,21.58552058342437,22.524021478355863,0.0,0.0,0.0,0.75,53978.19562692028,0.9,16193.458688076083,1799.2731875640093,0.9,48580.37606422825,0.9,4858.037606422825,539.781956269203,48580.37606422825,17474.98649516286,0.0,17474.98649516286,0.84,14678.9886559368,2795.997839226058,14678.9886559368,16193.458688076083,4858.037606422825,21106.867847299865,21076.39284729987,0.35,7376.737496554954,13699.655350744917,0.13195079645888044,0.0,0.0,4
502,51033,CAROLINE,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,3242.701455715742,155294.35386955098,0.7646914105685787,0.1768712609314013,118752.25851384296,21003.861701795136,21003.861701795136,3108.4274535853824,0.0,3108.4274535853824,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,34400.17144637575,0.0,34400.17144637575,0.0,2651.6798823247977,47300.23573876666,0.75,2331.320590189037,0.9,699.3961770567109,77.71068633963455,0.9,2098.1885311701335,0.9,209.81885311701308,23.313205901890342,2098.1885311701335,5760.9253067644695,0.0,5760.9253067644695,0.84,4839.177257682154,921.7480490823154,4839.177257682154,699.3961770567109,209.81885311701308,119661.47354401668,98657.61184222155,0.35,34530.16414477754,64127.44769744401,0.6176555235816815,0.0,0.0,6
503,51033,CAROLINE,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,219.74801935897716,155294.35386955098,0.2159891449102109,0.3224295725969898,33541.89470166802,10814.898772752054,10814.898772752054,76506.54461131043,0.0,76506.54461131043,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,2256.181257959732,0.0,9024.725031838929,19478.364860385685,2782.62355148367,0.0,0.98,74976.41371908422,0.9,1377.1178030035896,153.01308922262092,0.98,73476.88544470254,0.9,1349.575446943511,149.9528274381678,73476.88544470254,118565.17660249224,0.0,118565.17660249224,0.68,80624.32008969472,37940.856512797516,80624.32008969472,1377.1178030035896,1349.575446943511,36268.58795161512,25453.689178863064,0.35,8908.791212602071,16544.897966260993,0.15935528362473314,0.0,0.0,6
504,51033,CAROLINE,layer,2.64,True,1.78,1.82,0.37046287046287046,2113.0,155294.35386955098,0.0099657213135259,0.3184629982002716,1547.6202522280175,492.859785599995,492.859785599995,46194.08786593267,0.0,46194.08786593267,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,422.0782506076411,0.0,1125.5420016203764,0.0,0.0,0.0,0.95,43884.38347263604,0.9,2078.73395396697,230.97043932966335,0.84,36862.88211701427,0.9,6319.351220059591,702.1501355621767,36862.88211701428,83129.10875689518,0.0,83129.10875689518,0.98,81466.52658175727,1662.5821751379117,81466.52658175727,2078.73395396697,6319.351220059591,9945.705426254579,9452.845640654585,0.35,3308.4959742291044,6144.34966642548,0.05918045465009556,0.0,0.0,6
505,51033,CAROLINE,pig,2.36,True,2.0,3.2,0.2648305084745763,42.0,155294.35386955098,0.0089971645085351,0.0881066909667784,1397.2088490110145,123.1034482758616,123.1034482758616,13041.154120909643,0.0,13041.154120909643,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,284.17807098529113,544.6746360551413,568.3561419705823,0.0,0.0,0.0,0.75,9780.865590682231,0.9,2934.2596772046704,326.02885302274126,0.9,8802.779031614009,0.9,880.2779031614002,97.8086559068222,8802.779031614009,1531.7958368191703,0.0,1531.7958368191703,0.84,1286.708502928103,245.08733389106737,1286.708502928103,2934.2596772046704,880.2779031614002,5211.746429377085,5088.642981101224,0.35,1781.0250433854283,3307.617937715796,0.03185794168460941,0.0,0.0,6
506,51036,CHARLES CITY,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,107.0,56265.8489256497,0.0244080978334618,0.504657985833058,1373.3423452600393,693.0681818181796,693.0681818181796,274.1255727306905,0.0,274.1255727306905,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,397.83000948993293,0.0,397.83000948993293,0.0,30.666063231515665,547.0162630486578,0.75,205.5941795480179,0.9,61.678253864405356,6.85313931826726,0.9,185.03476159321613,0.9,18.503476159321597,2.0559417954801766,185.03476159321613,993.5714638894847,0.0,993.5714638894847,0.84,834.6000296671671,158.9714342223176,834.6000296671671,61.678253864405356,18.503476159321597,1453.5240752837663,760.4558934655867,0.35,266.15956271295533,494.2963307526313,0.018227487952680334,0.0,0.0,6
507,51036,CHARLES CITY,layer,2.64,True,1.78,1.82,0.37046287046287046,957.0,56265.8489256497,0.0043660840423594,0.908654658692338,245.66142512408393,223.22139839999784,223.2213983999978,38.053120993073975,0.0,38.053120993073975,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,66.99857048838652,0.0,178.6628546356974,0.0,0.0,0.0,0.95,36.150464943420275,0.9,1.7123904446883302,0.19026560496536993,0.84,30.366390552473028,0.9,5.205666951852522,0.5784074390947245,30.366390552473028,834.3502073609646,0.0,834.3502073609646,0.98,817.6632032137453,16.68700414721934,817.6632032137453,1.7123904446883302,5.205666951852522,252.5794825206248,29.358084120626955,0.35,10.275329442219434,19.08275467840752,0.0007036885757881497,0.0,0.0,6
508,51036,CHARLES CITY,pig,2.36,True,2.0,3.2,0.2648305084745763,4686.978221048931,56265.8489256497,0.9712258181241786,0.2513904461785634,54646.84515526557,13737.694785833075,13737.694785833073,72.87259864425113,0.0,72.87259864425113,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,11114.61257395232,21303.007433408613,22229.22514790464,0.0,0.0,0.0,0.75,54.654448983188345,0.9,16.396334694956504,1.8218149661062775,0.9,49.18900408486951,0.9,4.9189004084869525,0.5465444898318834,49.18900408486951,28406.51859334402,0.0,28406.51859334402,0.84,23861.475618408975,4545.042974935044,23861.475618408975,16.396334694956504,4.9189004084869525,54668.160390369005,40930.46560453593,0.35,14325.662961587575,26604.802642948354,0.9810688234715315,0.0,0.0,6
509,51037,CHARLOTTE,broiler,2.36,True,2.3,1.93,0.5049617985421972,85391.59588207678,647547.2197653194,0.0542219658216608,0.8235114331092241,35111.28321802662,28914.543161180954,28914.543161180954,223833.58628129674,0.0,223833.58628129674,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,7141.277942649483,13687.449390078174,14282.555885298965,0.0,0.0,0.0,0.75,167875.18971097254,0.9,50362.55691329178,5595.8396570324185,0.9,151087.6707398753,0.9,15108.767073987523,1678.7518971097252,,38614.957213213616,151087.6707398753,189702.6279530889,0.84,159350.20748059466,30352.42047249424,159350.20748059466,50362.55691329178,15108.767073987523,100582.60720530592,71668.06404412497,0.35,25083.822415443738,46584.24162868124,0.12048545779406324,0.0,0.0,6
510,51037,CHARLOTTE,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,8662.0,647547.2197653194,0.3273927262867684,0.2646487782500014,212002.24967838507,56106.13636363635,56106.13636363635,40221.08782417268,0.0,40221.08782417268,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,61412.842393255785,0.0,61412.842393255785,0.0,4733.9066011468,84442.65829072671,0.75,30165.81586812951,0.9,9049.744760438856,1005.5271956043161,0.9,27149.23428131656,0.9,2714.9234281316553,301.65815868129494,,2133.075160612583,27149.23428131656,29282.309441929145,0.84,24597.13993122048,4685.169510708663,24597.13993122048,9049.744760438856,2714.9234281316553,223766.91786695557,167660.78150331922,0.35,58681.27352616172,108979.5079771575,0.2818645415215983,0.0,0.0,6
511,51037,CHARLOTTE,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,658.0,647547.2197653194,0.1036583880306418,0.4824446436923325,67123.70097459675,32383.47,32383.47,13966.912436584773,0.0,13966.912436584773,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,4515.047150757629,0.0,18060.188603030518,38979.907068207525,5568.5581526010765,0.0,0.98,13687.574187853077,0.9,251.4044238585262,27.933824873169584,0.98,13413.822704096016,0.9,246.37633538135543,27.375148375706146,13413.822704096016,7.627411234267915,0.0,7.627411234267915,0.68,5.186639639302182,2.4407715949657325,5.186639639302182,251.4044238585262,246.37633538135543,67621.48173383663,35238.011733836625,0.35,12333.304106842817,22904.707626993808,0.05924072363514497,0.0,0.0,6
512,51037,CHARLOTTE,layer,2.64,True,1.78,1.82,0.37046287046287046,5252.0,647547.2197653194,0.0039701376090004,0.4765095411640799,2570.8515707939414,1225.035302399975,1225.035302399975,38131.42278322781,0.0,38131.42278322781,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,701.1413374892567,0.0,1869.7102333046846,0.0,0.0,0.0,0.95,36224.85164406642,0.9,1715.9140252452555,190.65711391613945,0.84,30428.87538101579,0.9,5216.378636745564,579.5976263050625,,0.0,30428.87538101579,30428.87538101579,0.98,29820.297873395473,608.5775076203172,29820.297873395473,1715.9140252452555,5216.378636745564,9503.144232784762,8278.108930384788,0.35,2897.3381256346756,5380.770804750112,0.013916822750122773,0.0,0.0,6
